 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 46777   -0.5187  -705231.131284  -705225.571387
 46778   -0.3872  -705351.029265  -705346.871768
 46779   -0.3468  -705914.588108  -705909.565592
 46780   -0.1589  -705231.481604  -705227.070672
 46781   -0.3182  -705652.372941  -705645.035029
 46782   -0.1961  -705245.293736  -705234.436124
 46783   -0.3705  -705283.532864  -705278.496110
 46784   -0.4133  -705180.993677  -705171.744381
 46785   -0.2935  -705134.842395  -705126.926304
 46786   -0.3029  -705515.231858  -705505.168010
 46787   -0.3046  -705081.248322  -705070.321169
 46788   -0.4466  -705311.394830  -705306.325854
 46789   -0.2920  -705100.325215  -705093.199142
 46790   -0.4033  -705076.925830  -705071.848613
 46791   -0.3250  -705234.354755  -705228.931451
 46792   -0.3362  -705102.794879  -705091.791355
 46793   -0.3309  -705517.237727  -705508.856903
 46794   -0.3619  -705211.226783  -705205.010006
 46795   -0.2725  -704821.927570  -704816.836675
 46796   -0.3751  -705393.761841  -705389.061985
 46797   -0.4349  -705092.793027  -705088.724908
 46798   -0.4711  -705271.496267  -705268.016214
 46799   -0.4350  -704814.389810  -704813.035676
 46800   -0.4673  -705514.834051  -705506.923409
 46801   -0.3511  -705046.976999  -705040.053678
 46802   -0.4735  -705287.097017  -705279.749961
 46803   -0.3724  -705064.664780  -705059.787665
 46804   -0.3564  -705103.336787  -705096.857755
 46805   -0.4057  -705591.008899  -705584.884655
 46806   -0.2888  -705336.600487  -705328.164257
 46807   -0.2772  -705463.467932  -705458.719456
 46808   -0.3153  -705207.372586  -705201.698701
 46809   -0.2760  -705206.208122  -705196.373823
 46810   -0.3216  -705143.775165  -705139.330923
 46811   -0.4372  -705437.461323  -705431.137567
 46812   -0.3246  -705438.808386  -705432.199657
 46813   -0.3698  -705442.687885  -705436.848539
 46814   -0.3119  -705675.717555  -705671.029780
 46815   -0.2250  -705286.280966  -705283.530460
 46816   -0.2442  -705723.903133  -705718.023996
 46817   -0.2856  -705597.963703  -705591.601069
 46818   -0.3303  -705444.000309  -705439.332893
 46819   -0.3352  -705464.306461  -705461.117142
 46820   -0.4289  -705415.422912  -705409.468111
 46821   -0.2834  -705100.058890  -705094.927334
 46822   -0.2004  -705217.885890  -705212.876455
 46823   -0.3758  -705565.422317  -705560.533938
 46824   -0.3962  -705338.077425  -705326.979584
 46825   -0.4101  -705512.164502  -705506.564604
 46826   -0.3012  -705148.638588  -705141.548959
 46827   -0.4221  -705592.502925  -705585.307181
 46828   -0.3668  -705407.813911  -705404.184529
 46829   -0.5211  -705326.308780  -705320.544853
 46830   -0.3495  -705477.983397  -705471.548352
 46831   -0.2829  -705638.016576  -705630.563025
 46832   -0.2780  -705389.523468  -705383.651494
 46833   -0.2801  -705276.746212  -705271.911413
 46834   -0.1910  -705502.518864  -705498.673223
 46835   -0.3185  -705295.926819  -705290.967935
 46836   -0.3580  -705396.587766  -705392.329627
 46837   -0.3875  -705276.214226  -705271.318067
 46838   -0.3736  -705404.780365  -705399.019944
 46839   -0.4137  -705426.073066  -705418.889894
 46840   -0.3778  -705726.103485  -705712.352151
 46841   -0.3437  -705370.875106  -705366.036250
 46842   -0.4637  -705433.848307  -705430.239606
 46843   -0.3010  -705726.791283  -705720.326397
 46844   -0.4066  -705186.525099  -705181.515932
 46845   -0.3381  -705658.063206  -705652.614871
 46846   -0.3344  -705513.145272  -705507.728473
 46847   -0.3959  -705742.775630  -705735.499890
 46848   -0.3069  -705294.961693  -705289.778075
 46849   -0.3464  -705588.898226  -705584.317354
 46850   -0.4664  -705357.992094  -705346.325145
 46851   -0.4543  -705532.467918  -705528.357319
 46852   -0.2220  -705642.308997  -705632.551697
 46853   -0.3153  -705416.725653  -705405.973059
 46854   -0.3882  -705627.287594  -705622.380870
 46855   -0.4711  -705466.105882  -705461.962119
 46856   -0.2560  -705594.600228  -705591.019649
 46857   -0.2616  -705499.294774  -705492.685083
 46858   -0.2495  -705358.406192  -705352.989701
 46859   -0.3716  -705341.120310  -705336.344890
 46860   -0.2640  -705393.713471  -705389.869831
 46861   -0.3560  -705486.856306  -705478.154108
 46862   -0.4837  -705124.520421  -705113.342259
 46863   -0.2582  -705361.689244  -705352.793649
 46864   -0.4260  -705483.663282  -705478.681992
 46865   -0.3352  -705088.711017  -705086.207123
 46866   -0.2800  -705588.063497  -705583.798083
 46867   -0.2839  -705429.661038  -705422.083709
 46868   -0.3667  -705296.323423  -705293.474287
 46869   -0.3001  -705497.797157  -705492.275157
 46870   -0.3465  -705434.956081  -705427.666833
 46871   -0.2686  -705084.779576  -705079.358450
 46872   -0.3420  -705233.567034  -705228.333820
 46873   -0.2207  -705318.771889  -705313.518346
 46874   -0.3132  -704986.704406  -704984.849511
 46875   -0.1870  -705573.833931  -705569.844562
 46876   -0.3883  -705488.219528  -705484.785379
 46877   -0.3557  -705296.520535  -705291.303251
 46878   -0.2214  -705409.103694  -705398.658005
 46879   -0.3344  -705574.313451  -705568.593552
 46880   -0.3270  -705397.828575  -705389.939425
 46881   -0.4315  -705518.101321  -705513.221854
 46882   -0.2967  -705415.177766  -705411.187678
 46883   -0.2536  -705455.427124  -705452.043800
 46884   -0.5372  -705403.254620  -705399.351758
 46885   -0.2362  -705761.630232  -705760.528092
 46886   -0.3522  -705117.967098  -705110.392681
 46887   -0.2997  -705540.659676  -705530.547831
 46888   -0.2735  -705521.051486  -705515.553449
 46889   -0.2954  -705354.737288  -705347.337112
 46890   -0.3858  -705342.634416  -705338.172136
 46891   -0.2340  -705547.690545  -705545.209021
 46892   -0.3315  -705331.609584  -705325.652884
 46893   -0.3388  -705508.465186  -705503.763035
 46894   -0.4759  -705374.609344  -705367.603430
 46895   -0.3866  -705556.618680  -705548.230383
 46896   -0.2903  -705968.703120  -705957.170583
 46897   -0.4504  -705479.305536  -705473.891936
 46898   -0.4281  -705313.942010  -705305.448241
 46899   -0.5374  -705695.986194  -705684.441225
 46900   -0.3174  -705508.251982  -705498.961382
 46901   -0.2697  -705548.597245  -705540.781137
 46902   -0.3990  -705214.279811  -705207.179087
 46903   -0.3742  -705717.234409  -705709.203373
 46904   -0.2634  -705401.893194  -705392.478275
 46905   -0.3993  -705894.071192  -705888.407894
 46906   -0.2342  -705411.929476  -705403.373278
 46907   -0.2856  -705514.739593  -705512.247183
 46908   -0.3478  -705529.840219  -705523.654757
 46909   -0.2615  -705608.263139  -705600.455798
 46910   -0.3582  -705609.370618  -705604.199867
 46911   -0.4608  -705567.219963  -705561.070941
 46912   -0.4461  -705679.485041  -705672.394506
 46913   -0.3077  -705600.651123  -705592.810855
 46914   -0.4596  -705742.403977  -705732.387007
 46915   -0.3474  -705454.846137  -705446.422619
 46916   -0.2907  -705487.410092  -705479.254611
 46917   -0.2740  -705492.348673  -705486.475920
 46918   -0.1854  -705212.714119  -705204.978301
 46919   -0.3594  -705511.614427  -705507.409174
 46920   -0.3440  -705740.513913  -705736.003092
 46921   -0.4409  -705491.541743  -705487.619108
 46922   -0.2849  -705613.240719  -705608.195762
 46923   -0.2405  -705587.821636  -705584.098846
 46924   -0.3385  -705558.660081  -705556.303381
 46925   -0.4364  -705547.071627  -705540.136365
 46926   -0.4461  -705462.747858  -705459.027127
 46927   -0.2847  -705693.691061  -705690.503548
 46928   -0.3584  -704943.087789  -704935.833120
 46929   -0.4569  -705330.130102  -705319.414841
 46930   -0.3712  -705423.829976  -705417.728099
 46931   -0.6218  -705281.548216  -705275.679488
 46932   -0.3513  -705348.757546  -705344.234680
 46933   -0.4315  -705548.717899  -705540.698422
 46934   -0.3755  -705444.631673  -705440.755350
 46935   -0.1796  -705600.678992  -705593.765783
 46936   -0.2478  -705496.927235  -705491.505646
 46937   -0.2908  -705537.159887  -705533.011071
 46938   -0.4557  -705849.088339  -705845.092509
 46939   -0.4613  -705086.877760  -705080.437000
 46940   -0.5165  -705415.339853  -705408.548356
 46941   -0.4090  -705419.603975  -705415.656028
 46942   -0.5022  -705381.696304  -705380.326548
 46943   -0.3598  -705618.747030  -705614.313250
 46944   -0.3894  -705423.792018  -705419.362110
 46945   -0.3845  -705211.917612  -705205.280125
 46946   -0.1941  -705249.563829  -705243.202424
 46947   -0.3933  -705627.348097  -705622.382295
 46948   -0.3983  -705573.267113  -705566.727079
 46949   -0.3638  -705069.674769  -705066.865685
 46950   -0.2810  -705229.948340  -705223.952133
 46951   -0.5447  -705098.969613  -705093.316816
 46952   -0.4811  -705121.036101  -705113.823684
 46953   -0.3055  -705319.174667  -705311.081783
 46954   -0.4278  -705371.383203  -705366.981925
 46955   -0.3981  -705257.776119  -705252.809607
 46956   -0.3632  -705083.184724  -705076.913182
 46957   -0.3367  -705391.043872  -705381.221385
 46958   -0.4000  -705315.984009  -705311.518101
 46959   -0.4568  -705202.661268  -705192.116292
 46960   -0.4237  -705097.768923  -705093.557337
 46961   -0.4446  -705514.320391  -705508.461183
 46962   -0.2407  -705196.043770  -705188.257863
 46963   -0.3735  -705351.268859  -705346.322129
 46964   -0.2297  -705375.967752  -705370.164502
 46965   -0.3839  -705427.054194  -705423.482906
 46966   -0.2478  -705301.444804  -705296.847080
 46967   -0.3249  -705381.853047  -705374.284682
 46968   -0.3538  -704851.945533  -704847.943326
 46969   -0.2761  -705411.061428  -705404.154530
 46970   -0.2733  -705426.289840  -705419.825266
 46971   -0.2599  -705221.557377  -705216.536881
 46972   -0.2987  -705144.003933  -705138.694018
 46973   -0.2972  -705293.275145  -705284.190251
 46974   -0.3472  -705258.779424  -705250.372778
 46975   -0.3503  -705006.394822  -705001.599941
 46976   -0.3521  -705044.902293  -705042.220685
 46977   -0.3946  -705180.674505  -705175.065660
 46978   -0.3820  -705099.562177  -705093.069310
 46979   -0.3130  -705379.517230  -705375.896429
 46980   -0.3973  -705125.550406  -705119.323826
 46981   -0.4626  -705335.766682  -705335.215382
 46982   -0.4437  -705419.852053  -705415.389025
 46983   -0.4352  -705208.814906  -705199.108420
 46984   -0.4917  -705280.092655  -705274.170299
 46985   -0.5028  -705194.615049  -705189.045873
 46986   -0.4029  -705158.373921  -705153.833151
 46987   -0.4828  -705295.232017  -705292.570884
 46988   -0.3412  -704738.617814  -704729.857773
 46989   -0.4945  -705498.052308  -705493.448122
 46990   -0.2452  -704993.187643  -704989.254959
 46991   -0.2708  -705396.204077  -705393.564852
 46992   -0.3204  -705294.633588  -705286.594079
 46993   -0.5515  -705043.153745  -705036.043655
 46994   -0.2383  -704978.135183  -704974.153683
 46995   -0.4446  -705268.247331  -705257.521473
 46996   -0.3396  -704987.052571  -704984.401360
 46997   -0.2597  -705370.006211  -705359.274765
 46998   -0.3981  -705243.386894  -705235.158397
 46999   -0.3385  -705165.633522  -705155.202356
 47000   -0.3060  -705316.363332  -705310.108992
 47001   -0.3663  -705275.372400  -705272.376041
 47002   -0.3243  -705346.519224  -705340.330968
 47003   -0.2064  -705170.913499  -705168.260103
 47004   -0.5299  -705304.333104  -705299.425595
 47005   -0.4718  -705282.473984  -705276.534740
 47006   -0.4127  -705153.226747  -705149.008709
 47007   -0.3615  -705062.530114  -705060.697516
 47008   -0.4280  -705328.648272  -705324.057967
 47009   -0.2638  -705261.950900  -705257.862743
 47010   -0.3275  -705266.134711  -705265.082644
 47011   -0.4510  -705004.758690  -704998.016497
 47012   -0.3165  -704939.239712  -704934.629580
 47013   -0.3789  -705087.350150  -705081.561605
 47014   -0.2823  -705458.361185  -705451.357929
 47015   -0.3166  -705164.124874  -705160.508916
 47016   -0.3788  -705492.043029  -705482.835393
 47017   -0.4162  -705297.934206  -705294.096126
 47018   -0.3459  -705068.112780  -705062.837687
 47019   -0.4162  -705253.900679  -705249.617448
 47020   -0.4705  -705266.520443  -705257.798451
 47021   -0.3765  -705346.878924  -705341.443482
 47022   -0.4320  -705410.459193  -705403.773768
 47023   -0.3232  -705141.205783  -705135.156911
 47024   -0.3313  -705443.382413  -705438.914838
 47025   -0.3362  -705052.304371  -705043.453774
 47026   -0.3685  -705038.733190  -705031.612922
 47027   -0.2264  -705184.742633  -705182.562224
 47028   -0.4739  -705222.262020  -705214.360905
 47029   -0.3108  -705074.098042  -705064.130007
 47030   -0.2752  -705399.347495  -705390.354997
 47031   -0.4124  -705400.527534  -705397.749347
 47032   -0.3217  -704845.087105  -704841.020991
 47033   -0.4117  -705490.343812  -705486.362757
 47034   -0.3190  -705318.810892  -705310.838011
 47035   -0.3846  -705426.089886  -705420.874661
 47036   -0.4056  -705277.651784  -705271.206214
 47037   -0.3101  -705030.074513  -705023.683046
 47038   -0.4088  -705321.854858  -705316.951744
 47039   -0.3523  -705487.962708  -705481.736496
 47040   -0.3291  -705310.374653  -705301.280073
 47041   -0.2864  -705323.859689  -705319.517958
 47042   -0.3462  -705074.672493  -705069.185897
 47043   -0.2316  -704951.215154  -704946.749638
 47044   -0.3774  -705141.983680  -705135.677048
 47045   -0.3387  -705126.188654  -705119.752940
 47046   -0.3302  -705266.930277  -705263.591929
 47047   -0.2970  -705235.506202  -705233.715348
 47048   -0.4864  -705242.596376  -705240.029779
 47049   -0.3612  -705326.862691  -705321.230461
 47050   -0.3570  -705043.381289  -705041.006118
 47051   -0.4802  -705222.803298  -705212.920508
 47052   -0.4458  -705013.925990  -705009.450443
 47053   -0.2088  -705086.901642  -705082.705902
 47054   -0.4536  -705029.133013  -705025.745777
 47055   -0.3183  -705426.875074  -705422.368802
 47056   -0.4090  -705287.052124  -705279.093327
 47057   -0.2852  -705116.855389  -705111.835975
 47058   -0.4762  -705053.979544  -705050.744181
 47059   -0.5806  -705210.104913  -705206.872008
 47060   -0.3163  -704877.161456  -704869.578126
 47061   -0.3790  -705363.695582  -705358.256494
 47062   -0.3274  -705209.434009  -705201.212645
 47063   -0.4342  -705218.565207  -705212.580972
 47064   -0.3561  -705277.339838  -705273.319904
 47065   -0.4119  -705358.920999  -705354.484614
 47066   -0.2715  -705150.188139  -705147.667695
 47067   -0.2102  -705452.865720  -705449.276516
 47068   -0.2341  -705129.651455  -705128.439973
 47069   -0.2285  -705056.551836  -705053.200582
 47070   -0.4000  -705245.933145  -705238.805017
 47071   -0.3150  -705091.146561  -705084.051020
 47072   -0.2279  -705208.356776  -705200.152025
 47073   -0.2260  -705435.806988  -705431.267950
 47074   -0.3080  -705105.071330  -705100.544493
 47075   -0.4146  -705430.115954  -705428.304082
 47076   -0.3654  -705220.209535  -705214.340728
 47077   -0.3805  -705550.132020  -705543.951408
 47078   -0.3198  -705431.414418  -705424.544914
 47079   -0.3957  -704930.578428  -704922.172965
 47080   -0.3862  -705312.358091  -705309.239960
 47081   -0.3943  -705266.706653  -705257.813744
 47082   -0.2525  -705387.946540  -705382.495374
 47083   -0.4619  -705119.302929  -705112.543112
 47084   -0.3886  -705359.910748  -705356.528935
 47085   -0.2423  -705245.400813  -705240.402797
 47086   -0.3488  -705596.114550  -705593.676785
 47087   -0.3089  -705211.613237  -705206.382339
 47088   -0.4030  -705352.158800  -705346.885603
 47089   -0.4817  -705312.016906  -705305.920053
 47090   -0.2708  -705217.516971  -705213.480861
 47091   -0.4378  -705318.084061  -705314.946283
 47092   -0.4045  -705213.421875  -705205.376867
 47093   -0.3714  -705349.390511  -705344.085887
 47094   -0.3870  -705175.912078  -705173.012620
 47095   -0.4683  -705335.107399  -705332.451824
 47096   -0.3850  -705188.395060  -705185.931689
 47097   -0.4321  -705028.668009  -705024.901194
 47098   -0.4021  -705090.614385  -705085.284827
 47099   -0.4605  -705613.074380  -705605.492256
 47100   -0.4702  -705251.560099  -705247.610476
 47101   -0.4508  -705191.468569  -705188.715857
 47102   -0.4365  -705719.648987  -705717.180633
 47103   -0.3139  -705438.092246  -705435.355497
 47104   -0.4930  -705199.668112  -705193.922999
 47105   -0.3665  -705334.577911  -705329.465521
 47106   -0.4079  -705137.075993  -705132.039777
 47107   -0.3800  -705316.647201  -705317.855615
 47108   -0.3319  -705217.951798  -705217.740077
 47109   -0.2753  -705355.993627  -705352.362548
 47110   -0.4817  -705144.905286  -705142.445188
 47111   -0.5014  -705141.761949  -705139.912508
 47112   -0.4576  -705561.004030  -705557.775880
 47113   -0.2822  -705107.804123  -705104.624474
 47114   -0.4113  -705175.058758  -705169.146988
