 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 45339   -0.3970  -698493.730887  -698491.536250
 45340   -0.3742  -698719.394234  -698717.335328
 45341   -0.3952  -698527.150785  -698522.043425
 45342   -0.4202  -698517.712522  -698511.476156
 45343   -0.4499  -698979.376092  -698976.489116
 45344   -0.3853  -698443.592532  -698440.316783
 45345   -0.4744  -698577.989200  -698577.254316
 45346   -0.4259  -698279.352381  -698275.301338
 45347   -0.3136  -698448.008253  -698444.937205
 45348   -0.4185  -698323.924400  -698322.668139
 45349   -0.4353  -698901.023490  -698898.326820
 45350   -0.2363  -698510.991364  -698510.605058
 45351   -0.4374  -698718.180636  -698716.887242
 45352   -0.4518  -698568.463678  -698565.550748
 45353   -0.5018  -698812.503385  -698807.995802
 45354   -0.3934  -698863.611234  -698858.969710
 45355   -0.4388  -698246.908462  -698245.541988
 45356   -0.3654  -698338.619722  -698336.858580
 45357   -0.4849  -698651.193059  -698650.595876
 45358   -0.4493  -698697.545948  -698695.102995
 45359   -0.4414  -698632.762551  -698628.558188
 45360   -0.4272  -698720.931530  -698717.836087
 45361   -0.3034  -698464.931908  -698463.355642
 45362   -0.4665  -698690.627776  -698685.960595
 45363   -0.4801  -698279.457484  -698273.199640
 45364   -0.3786  -698673.175427  -698667.353621
 45365   -0.4668  -698538.120274  -698533.256084
 45366   -0.5762  -698158.039768  -698156.546821
 45367   -0.4283  -698512.014035  -698507.744872
 45368   -0.3992  -698276.747891  -698272.757459
 45369   -0.3397  -698455.724665  -698447.540361
 45370   -0.4069  -698565.540251  -698560.667762
 45371   -0.5371  -698841.059437  -698837.745083
 45372   -0.4901  -698809.446964  -698805.211642
 45373   -0.4841  -698479.946227  -698477.192084
 45374   -0.5806  -698564.480312  -698559.979342
 45375   -0.3131  -698585.818205  -698585.826130
 45376   -0.3845  -698612.882196  -698609.373426
 45377   -0.3732  -698690.743993  -698689.045757
 45378   -0.3855  -698563.907752  -698560.870698
 45379   -0.3645  -698734.112211  -698728.521390
 45380   -0.3870  -698587.583701  -698583.799771
 45381   -0.4771  -698814.024054  -698810.939696
 45382   -0.3737  -698561.122719  -698554.545757
 45383   -0.3948  -698811.291170  -698808.102306
 45384   -0.4387  -698622.453214  -698618.176464
 45385   -0.4211  -698269.637910  -698267.402436
 45386   -0.3939  -698176.631246  -698173.652340
 45387   -0.2681  -698262.475115  -698260.061220
 45388   -0.3913  -698187.213420  -698182.519388
 45389   -0.3740  -698435.249738  -698430.821337
 45390   -0.4974  -698375.184941  -698369.411527
 45391   -0.3327  -698438.814624  -698436.226934
 45392   -0.4839  -698748.606595  -698747.648198
 45393   -0.2186  -698579.401134  -698577.557819
 45394   -0.4254  -698465.094820  -698462.789193
 45395   -0.4606  -698495.122843  -698493.621767
 45396   -0.4193  -698608.535206  -698602.051706
 45397   -0.4641  -698651.299269  -698649.275961
 45398   -0.5237  -698492.006800  -698490.438648
 45399   -0.3925  -698650.094345  -698648.783615
 45400   -0.3362  -698888.798122  -698885.897106
 45401   -0.5022  -698646.409424  -698640.423133
 45402   -0.4111  -698724.253342  -698718.911763
 45403   -0.5597  -698432.010373  -698426.815850
 45404   -0.3965  -698625.021846  -698621.613989
 45405   -0.3256  -698440.383072  -698436.123356
 45406   -0.3486  -698656.890275  -698651.650285
 45407   -0.5313  -698522.881571  -698519.043354
 45408   -0.3964  -698372.153516  -698366.301456
 45409   -0.4496  -698313.892426  -698309.006139
 45410   -0.3638  -698266.750313  -698265.177181
 45411   -0.4250  -698631.208427  -698624.485365
 45412   -0.4318  -698375.284057  -698369.674129
 45413   -0.5947  -698412.349139  -698410.517113
 45414   -0.3317  -698462.083104  -698460.856307
 45415   -0.4263  -698838.179906  -698833.817122
 45416   -0.3204  -698747.943593  -698745.549604
 45417   -0.4557  -698424.719989  -698421.361325
 45418   -0.2849  -698557.599508  -698551.584419
 45419   -0.4410  -698664.480019  -698664.135100
 45420   -0.5013  -698535.760710  -698532.878001
 45421   -0.4769  -698511.247661  -698510.862011
 45422   -0.4257  -698518.375580  -698514.681231
 45423   -0.3723  -698334.526478  -698331.081204
 45424   -0.2569  -698624.872242  -698620.711779
 45425   -0.2369  -698596.709660  -698593.436789
 45426   -0.4602  -698547.537393  -698543.195061
 45427   -0.4229  -698399.701954  -698392.806673
 45428   -0.5181  -698207.851830  -698203.860867
 45429   -0.5090  -698770.027964  -698766.710517
 45430   -0.3274  -698737.705251  -698733.586163
 45431   -0.4005  -698448.849366  -698443.005034
 45432   -0.2963  -698753.429983  -698749.918798
 45433   -0.4980  -698610.296965  -698608.315239
 45434   -0.3752  -698616.626593  -698614.286008
 45435   -0.6435  -698338.603149  -698333.076846
 45436   -0.3691  -698330.402498  -698326.952752
 45437   -0.4210  -698454.737269  -698454.910616
 45438   -0.4150  -698567.343613  -698563.067230
 45439   -0.5884  -698646.782574  -698646.358523
 45440   -0.3856  -698507.919432  -698505.428794
 45441   -0.4158  -698713.383120  -698708.905096
 45442   -0.4033  -698725.667722  -698720.743782
 45443   -0.5224  -698448.843498  -698447.949424
 45444   -0.5162  -698669.345551  -698667.901166
 45445   -0.5086  -698841.292067  -698839.751264
 45446   -0.4114  -698428.302219  -698426.397309
 45447   -0.3485  -698838.076868  -698832.442541
 45448   -0.2919  -698514.277273  -698511.751582
 45449   -0.4161  -698548.480018  -698546.503413
 45450   -0.4849  -698436.996744  -698435.119575
 45451   -0.5555  -698286.539979  -698282.714677
 45452   -0.5367  -698817.777912  -698817.102402
 45453   -0.5712  -698465.138590  -698461.111761
 45454   -0.4044  -698668.051937  -698665.942511
 45455   -0.3440  -698850.302318  -698847.106612
 45456   -0.3331  -698351.139213  -698349.772481
 45457   -0.4695  -698531.052189  -698529.711729
 45458   -0.6241  -698367.236678  -698363.958007
 45459   -0.4483  -698676.919099  -698673.962327
 45460   -0.3100  -698431.859697  -698430.200145
 45461   -0.3965  -698526.257443  -698525.477240
 45462   -0.3888  -698620.916623  -698617.494971
 45463   -0.3894  -698640.277080  -698638.382530
 45464   -0.4021  -698915.315943  -698910.979933
 45465   -0.5774  -698702.354879  -698700.201063
 45466   -0.5476  -698493.442488  -698492.393166
 45467   -0.5557  -698572.066745  -698569.110190
 45468   -0.4927  -698494.878039  -698490.121488
 45469   -0.2736  -698544.939728  -698541.394597
 45470   -0.5109  -698560.750475  -698557.333481
 45471   -0.5452  -698749.452413  -698744.324288
 45472   -0.4208  -698600.193724  -698596.873522
 45473   -0.5032  -698704.371974  -698700.878511
 45474   -0.4678  -698747.768660  -698741.244931
 45475   -0.3841  -698256.890419  -698252.242791
 45476   -0.3419  -698443.444858  -698438.089148
 45477   -0.4876  -698686.304745  -698680.046698
 45478   -0.4156  -698772.329656  -698772.013834
 45479   -0.4109  -698578.063345  -698573.595993
 45480   -0.4445  -698376.232959  -698370.556245
 45481   -0.5236  -698478.951645  -698470.301634
 45482   -0.2485  -698660.685091  -698655.355429
 45483   -0.3358  -698576.063050  -698575.182052
 45484   -0.3008  -698291.398671  -698286.842807
 45485   -0.3877  -698407.109045  -698404.722983
 45486   -0.4456  -698592.666605  -698588.074332
 45487   -0.4880  -698479.425516  -698473.908640
 45488   -0.2608  -698536.779433  -698532.171276
 45489   -0.4691  -698748.571105  -698743.783076
 45490   -0.3737  -698328.886691  -698326.101416
 45491   -0.3397  -698688.012962  -698685.086597
 45492   -0.4889  -698243.263454  -698240.456414
 45493   -0.5965  -698582.115469  -698580.960693
 45494   -0.5937  -698516.689907  -698514.568431
 45495   -0.5061  -698569.686839  -698563.915032
 45496   -0.4257  -698327.721578  -698323.041283
 45497   -0.4456  -698540.890031  -698536.994798
 45498   -0.6012  -698671.048858  -698668.636197
 45499   -0.4067  -698663.856226  -698657.178778
 45500   -0.5358  -697919.412562  -697918.091778
 45501   -0.2895  -698356.906899  -698353.048545
 45502   -0.6169  -698197.438835  -698191.934003
 45503   -0.4601  -698514.349881  -698509.797369
 45504   -0.5122  -698540.899839  -698535.198804
 45505   -0.3638  -698608.475784  -698606.475264
 45506   -0.3584  -698476.723074  -698473.654839
 45507   -0.3920  -698436.391554  -698434.611994
 45508   -0.4310  -698593.602713  -698590.340486
 45509   -0.4959  -698636.625383  -698632.868100
 45510   -0.3040  -698432.648222  -698428.022106
 45511   -0.4201  -698590.196540  -698589.385316
 45512   -0.5518  -698412.488260  -698409.449131
 45513   -0.4471  -698703.190899  -698698.654486
 45514   -0.3970  -698467.343409  -698464.390154
 45515   -0.4062  -698230.024163  -698227.683230
 45516   -0.4488  -698513.581271  -698511.214452
 45517   -0.3462  -698696.614543  -698691.575265
 45518   -0.4096  -698338.094880  -698335.328446
 45519   -0.3652  -698526.937473  -698522.001224
 45520   -0.4307  -698369.705768  -698366.769404
 45521   -0.2856  -698435.861456  -698435.080315
 45522   -0.4150  -698551.184661  -698549.288688
 45523   -0.4378  -698119.402644  -698118.252214
 45524   -0.5205  -698392.382377  -698392.694060
 45525   -0.2616  -698404.667120  -698401.130930
 45526   -0.5467  -698454.756367  -698450.635064
 45527   -0.6398  -698437.454220  -698433.766803
 45528   -0.5267  -698427.190546  -698423.378343
 45529   -0.4220  -698364.730069  -698358.878329
 45530   -0.4956  -698401.571556  -698394.552058
 45531   -0.4941  -698262.704011  -698254.914944
 45532   -0.6447  -698386.575733  -698383.556031
 45533   -0.5045  -698339.025737  -698336.510460
 45534   -0.4562  -698408.146817  -698405.033042
 45535   -0.2747  -698539.766270  -698536.084733
 45536   -0.4736  -698521.834777  -698518.552550
 45537   -0.4064  -698718.283511  -698715.197365
 45538   -0.4597  -698474.765346  -698472.100152
 45539   -0.5884  -698688.701195  -698684.461040
 45540   -0.4786  -698589.935868  -698584.399481
 45541   -0.3884  -698440.780541  -698438.812540
 45542   -0.5548  -698137.023223  -698132.754813
 45543   -0.3670  -698287.183406  -698283.484815
 45544   -0.2733  -698415.766018  -698414.233505
 45545   -0.4666  -698495.034068  -698490.598871
 45546   -0.2909  -698343.635039  -698341.686195
 45547   -0.5659  -698539.381725  -698536.950727
 45548   -0.5129  -698464.789703  -698462.206632
 45549   -0.4631  -698742.782418  -698740.465325
 45550   -0.4501  -698121.917850  -698116.026037
 45551   -0.3521  -698100.056416  -698096.311800
 45552   -0.4818  -698639.230921  -698635.418980
 45553   -0.4784  -698553.549047  -698551.160904
 45554   -0.4708  -698543.969351  -698538.820195
 45555   -0.4951  -698349.664408  -698345.261921
 45556   -0.4851  -698669.258045  -698664.891374
 45557   -0.4312  -698391.502937  -698388.022958
 45558   -0.5901  -698700.436105  -698698.752978
 45559   -0.4724  -698481.683132  -698477.891299
 45560   -0.3945  -698665.652308  -698662.032787
 45561   -0.3799  -698215.098237  -698211.756299
 45562   -0.3305  -698717.983823  -698714.088796
 45563   -0.4097  -698559.922030  -698554.752306
 45564   -0.3755  -698434.415465  -698429.460917
 45565   -0.4493  -698573.385889  -698569.887881
 45566   -0.3616  -698412.835099  -698406.184558
 45567   -0.4420  -698468.352496  -698465.066182
 45568   -0.3038  -698224.834298  -698222.598521
 45569   -0.4726  -698279.714214  -698271.969965
 45570   -0.4176  -698720.193555  -698716.150642
 45571   -0.5237  -698620.828456  -698617.424754
 45572   -0.3576  -698270.187260  -698263.339388
 45573   -0.3895  -698219.064723  -698215.666955
 45574   -0.2327  -698715.971494  -698713.933891
 45575   -0.5126  -698660.734197  -698658.742737
 45576   -0.3914  -698530.522917  -698526.350697
 45577   -0.4828  -698412.161907  -698407.845500
 45578   -0.4386  -698190.234562  -698187.917215
 45579   -0.3150  -698322.973710  -698320.419019
 45580   -0.5131  -698509.929889  -698507.550316
 45581   -0.3717  -698475.977552  -698472.284857
 45582   -0.2543  -698544.902334  -698539.915586
 45583   -0.5997  -698198.020043  -698192.425841
 45584   -0.4388  -698329.665501  -698326.435284
 45585   -0.5195  -698751.643188  -698747.257911
 45586   -0.5169  -698464.108756  -698460.421534
 45587   -0.2907  -698296.089051  -698291.652535
 45588   -0.5194  -698575.239020  -698570.568357
 45589   -0.5181  -698616.634328  -698612.500878
 45590   -0.5239  -698711.930186  -698709.186226
 45591   -0.3454  -698367.838431  -698361.964907
 45592   -0.5042  -698386.976486  -698378.980416
 45593   -0.4477  -698431.246163  -698427.132013
 45594   -0.5911  -698463.147144  -698458.921339
 45595   -0.4329  -698374.446434  -698365.909739
 45596   -0.4592  -698843.225482  -698838.656194
 45597   -0.3789  -698522.658093  -698517.977155
 45598   -0.4658  -698745.619057  -698742.981892
 45599   -0.4776  -698743.475685  -698737.060263
 45600   -0.5322  -698630.688271  -698626.814373
 45601   -0.3894  -698423.559148  -698419.106359
 45602   -0.4075  -698409.603962  -698406.119884
 45603   -0.3420  -698484.919720  -698479.788458
 45604   -0.3961  -698509.622829  -698506.585328
 45605   -0.5177  -698390.073153  -698383.688521
 45606   -0.3370  -698398.449727  -698392.302010
 45607   -0.4004  -698285.078322  -698279.721008
 45608   -0.5829  -698592.588473  -698589.759422
 45609   -0.5197  -698574.832848  -698570.386260
 45610   -0.5281  -698481.549651  -698475.521208
 45611   -0.3630  -698225.003378  -698220.082771
 45612   -0.3113  -698351.090621  -698345.601217
 45613   -0.4351  -698321.202568  -698317.229090
 45614   -0.3635  -698316.524695  -698315.285884
 45615   -0.4450  -698700.036086  -698693.535029
 45616   -0.3897  -698487.410578  -698484.193910
 45617   -0.4161  -698663.636470  -698660.739390
 45618   -0.3593  -698482.161366  -698479.479451
 45619   -0.3651  -698794.211117  -698790.487525
 45620   -0.3221  -698579.398832  -698575.973246
 45621   -0.3280  -698569.107473  -698563.818826
 45622   -0.5121  -698626.498595  -698621.831121
 45623   -0.4096  -698539.510344  -698535.898784
 45624   -0.3715  -698324.451738  -698320.245919
 45625   -0.3030  -698568.230272  -698564.697722
 45626   -0.4361  -698202.612827  -698198.083951
 45627   -0.4101  -698598.819325  -698594.685871
 45628   -0.4319  -698408.700975  -698405.913396
 45629   -0.4383  -698421.976191  -698414.938230
 45630   -0.4425  -698521.902848  -698518.745799
 45631   -0.4202  -698492.485129  -698490.475813
 45632   -0.3557  -698418.272398  -698414.468142
 45633   -0.3797  -698376.805471  -698374.435094
 45634   -0.6001  -698373.237085  -698370.637447
 45635   -0.5340  -698410.957959  -698408.743066
 45636   -0.3768  -698596.745841  -698591.230029
 45637   -0.4590  -698589.790564  -698584.708622
 45638   -0.3013  -698480.256893  -698478.902585
 45639   -0.4541  -698626.699655  -698621.828363
 45640   -0.5490  -698279.743256  -698277.494263
 45641   -0.5505  -698283.386039  -698281.062647
 45642   -0.4798  -698626.758716  -698625.035708
 45643   -0.2994  -698451.568449  -698449.435785
 45644   -0.4249  -698237.564598  -698236.279963
 45645   -0.4291  -698316.004133  -698314.006841
 45646   -0.4504  -698332.994665  -698322.805457
 45647   -0.4073  -698425.884346  -698424.124316
 45648   -0.5213  -698094.664863  -698092.161322
 45649   -0.4392  -698284.550660  -698285.060117
 45650   -0.5287  -698521.053421  -698520.619149
 45651   -0.4428  -698698.437948  -698694.082488
 45652   -0.4334  -698407.113564  -698404.061399
 45653   -0.2602  -698333.962905  -698331.052156
 45654   -0.5202  -698171.094923  -698165.677799
 45655   -0.3142  -698251.729417  -698250.158112
 45656   -0.5219  -698431.583397  -698427.955988
 45657   -0.4454  -698376.815139  -698374.916743
 45658   -0.3918  -698477.227973  -698474.268903
 45659   -0.4769  -698556.828263  -698551.925290
 45660   -0.4720  -698744.655455  -698741.814541
 45661   -0.4258  -698516.182411  -698514.508531
 45662   -0.4127  -698442.885903  -698435.683801
 45663   -0.4964  -698247.100186  -698243.456644
 45664   -0.4274  -698434.836134  -698431.450735
 45665   -0.4605  -698354.959166  -698346.615574
 45666   -0.4313  -698641.176842  -698639.443555
 45667   -0.4828  -698518.335653  -698517.539130
 45668   -0.4006  -697997.815683  -697997.316192
 45669   -0.3536  -698541.535432  -698536.546241
 45670   -0.3579  -698350.286298  -698348.666964
 45671   -0.5485  -698490.165367  -698488.657392
 45672   -0.4591  -698588.580845  -698584.653905
 45673   -0.3398  -698531.264049  -698527.706891
 45674   -0.5322  -698269.676867  -698268.395815
 45675   -0.4602  -698429.855621  -698426.849464
 45676   -0.3641  -698487.320486  -698484.967864
