 No.     RC (Å)     Elow (kcal/mol)  Ehigh (kcal/mol)
 62886   -1.3980  -698206.585579  -698200.165664
 62887   -1.4610  -698421.396437  -698416.820614
 62888   -1.5045  -698175.721556  -698167.248656
 62889   -1.5151  -698274.039884  -698269.040892
 62890   -1.6005  -698508.384464  -698502.548123
 62891   -1.3716  -698412.388052  -698405.655768
 62892   -1.4677  -698226.700399  -698222.483284
 62893   -1.4044  -698132.173104  -698128.931878
 62894   -1.4061  -698370.239108  -698364.945303
 62895   -1.3432  -698124.105063  -698116.079346
 62896   -1.5098  -697905.542854  -697900.574436
 62897   -1.4488  -698160.006069  -698154.632804
 62898   -1.4753  -698295.702599  -698290.816475
 62899   -1.3673  -698183.148092  -698173.403149
 62900   -1.5701  -698186.869947  -698184.059138
 62901   -1.4279  -698440.406762  -698434.016209
 62902   -1.5366  -698229.632730  -698226.480941
 62903   -1.4090  -698149.768538  -698145.477392
 62904   -1.5032  -698207.845910  -698202.132757
 62905   -1.4949  -698202.977375  -698197.067224
 62906   -1.4396  -698173.869061  -698169.871569
 62907   -1.4375  -698470.042558  -698468.879519
 62908   -1.5040  -698066.372662  -698061.095442
 62909   -1.3731  -698440.322445  -698433.963811
 62910   -1.3929  -698559.302977  -698553.934846
 62911   -1.3751  -698284.140458  -698279.274559
 62912   -1.4646  -698127.843316  -698121.315109
 62913   -1.4082  -698142.110859  -698138.795867
 62914   -1.5768  -698123.441684  -698118.886107
 62915   -1.4892  -698367.665290  -698362.638333
 62916   -1.3584  -698090.540099  -698084.390770
 62917   -1.4154  -698221.620450  -698216.874127
 62918   -1.5765  -698239.845861  -698232.162996
 62919   -1.4531  -698232.426291  -698226.447345
 62920   -1.4352  -698213.026995  -698204.778628
 62921   -1.3718  -698301.900012  -698294.009992
 62922   -1.4405  -698265.441477  -698260.961014
 62923   -1.5408  -698185.880516  -698179.814696
 62924   -1.4618  -698330.695329  -698328.099374
 62925   -1.4770  -698605.471955  -698602.027944
 62926   -1.5419  -698172.343985  -698168.965870
 62927   -1.3701  -698289.666557  -698282.733240
 62928   -1.4855  -698249.735572  -698243.611797
 62929   -1.3367  -698176.330304  -698170.585083
 62930   -1.5306  -698234.861171  -698228.779489
 62931   -1.4694  -698019.774959  -698016.533325
 62932   -1.5858  -698237.756466  -698235.212447
 62933   -1.5476  -698202.497875  -698195.715194
 62934   -1.4702  -698227.521394  -698221.951143
 62935   -1.5316  -698119.470283  -698115.482187
 62936   -1.3942  -698221.730302  -698218.569918
 62937   -1.5182  -698361.857046  -698358.783159
 62938   -1.4724  -698400.312938  -698396.703164
 62939   -1.4131  -698036.873865  -698035.851235
 62940   -1.4214  -698133.884902  -698129.060187
 62941   -1.4239  -698315.747377  -698311.691926
 62942   -1.4929  -698192.991163  -698192.768694
 62943   -1.4897  -698096.866248  -698093.381558
 62944   -1.4720  -698114.793829  -698111.432116
 62945   -1.5055  -698168.241378  -698164.083751
 62946   -1.5250  -698167.256303  -698161.790275
 62947   -1.4831  -698059.902839  -698054.264294
 62948   -1.3882  -698248.542826  -698243.770420
 62949   -1.4126  -698125.072394  -698116.854283
 62950   -1.4219  -698370.436099  -698367.411192
 62951   -1.4459  -698350.229223  -698344.875561
 62952   -1.3951  -698084.422833  -698078.229801
 62953   -1.5251  -697969.544122  -697964.834454
 62954   -1.5383  -698553.368409  -698546.498234
 62955   -1.5550  -698069.688684  -698067.598347
 62956   -1.4790  -697996.627688  -697992.211179
 62957   -1.3875  -698360.998335  -698358.645520
 62958   -1.3830  -698326.985695  -698318.227778
 62959   -1.4163  -698221.356759  -698214.072811
 62960   -1.4398  -698315.803597  -698311.080174
 62961   -1.4386  -698326.303537  -698322.565136
 62962   -1.5888  -698558.686622  -698550.894051
 62963   -1.4045  -698193.723687  -698190.029939
 62964   -1.5636  -698285.134254  -698279.646465
 62965   -1.4926  -698452.407678  -698448.793246
 62966   -1.4294  -698387.385550  -698382.587573
 62967   -1.4273  -698068.405400  -698064.778253
 62968   -1.4459  -698205.956528  -698199.545479
 62969   -1.5391  -698245.251189  -698240.163506
 62970   -1.6174  -698517.041558  -698512.440854
 62971   -1.5293  -698243.385369  -698240.088375
 62972   -1.3830  -698612.968142  -698610.267727
 62973   -1.4317  -698390.989346  -698387.211764
 62974   -1.4401  -698273.919304  -698269.076488
 62975   -1.3685  -698364.077476  -698360.243592
 62976   -1.4679  -698585.326934  -698576.959369
 62977   -1.4813  -698510.551358  -698505.525897
 62978   -1.5444  -698226.883982  -698220.538868
 62979   -1.5344  -698082.299107  -698078.566178
 62980   -1.4567  -698418.296939  -698413.822279
 62981   -1.4977  -698421.792433  -698416.389413
 62982   -1.3706  -698206.192108  -698200.524960
 62983   -1.4315  -698205.002382  -698197.317770
 62984   -1.4588  -698561.870972  -698556.030045
 62985   -1.4858  -698579.186553  -698572.083556
 62986   -1.5174  -698195.943858  -698192.828502
 62987   -1.4632  -698371.287146  -698364.102715
 62988   -1.4274  -698100.040270  -698097.804858
 62989   -1.4265  -698152.013586  -698147.291815
 62990   -1.5479  -698116.888528  -698111.497918
 62991   -1.6038  -698390.223113  -698383.013421
 62992   -1.5894  -698190.195245  -698182.064954
 62993   -1.6248  -698190.045146  -698186.220255
 62994   -1.4728  -698402.310885  -698400.146649
 62995   -1.4433  -698182.148846  -698177.344351
 62996   -1.5414  -698037.136987  -698032.352437
 62997   -1.4461  -698235.056606  -698231.004278
 62998   -1.4331  -698317.536060  -698310.921303
 62999   -1.4961  -698222.506962  -698217.613997
 63000   -1.5239  -698129.310461  -698124.625383
 63001   -1.5558  -698328.720400  -698321.341772
 63002   -1.4135  -698177.010536  -698171.084188
 63003   -1.4131  -698107.744238  -698098.171827
 63004   -1.4443  -698002.919474  -697996.382288
 63005   -1.5044  -698330.401394  -698324.393730
 63006   -1.6263  -698071.842186  -698064.848911
 63007   -1.5960  -698228.400479  -698223.433553
 63008   -1.5569  -698293.395758  -698286.445730
 63009   -1.4088  -698538.492544  -698531.663306
 63010   -1.3980  -698036.739725  -698028.647491
 63011   -1.2843  -698112.129642  -698106.842589
 63012   -1.4582  -698155.739700  -698146.708272
 63013   -1.4869  -697980.689379  -697977.647665
 63014   -1.5745  -698112.036598  -698106.631068
 63015   -1.5892  -698223.253960  -698216.870147
 63016   -1.4704  -698239.819752  -698231.786779
 63017   -1.4306  -698061.955578  -698055.142248
 63018   -1.5049  -697979.783459  -697973.961585
 63019   -1.5396  -698242.987574  -698234.580933
 63020   -1.5979  -698395.934135  -698389.341432
 63021   -1.4618  -698107.978962  -698103.314965
 63022   -1.4764  -698370.398236  -698369.972364
 63023   -1.4255  -698171.873233  -698167.415038
 63024   -1.4407  -698377.198193  -698370.448549
 63025   -1.4773  -698522.079336  -698516.024909
 63026   -1.5999  -698252.564292  -698246.930615
 63027   -1.4690  -698029.346824  -698024.432550
 63028   -1.6150  -698299.069755  -698292.719020
 63029   -1.5055  -698074.553651  -698066.703486
 63030   -1.4552  -698248.914329  -698238.386198
 63031   -1.4631  -698135.105226  -698127.580991
 63032   -1.4491  -698294.191785  -698285.971539
 63033   -1.4666  -698422.619820  -698415.573316
 63034   -1.4189  -698317.343035  -698312.234812
 63035   -1.4466  -698380.263461  -698371.049675
 63036   -1.5406  -697957.432677  -697952.511489
 63037   -1.5793  -698011.854927  -698001.406600
 63038   -1.4801  -698468.284294  -698462.142710
 63039   -1.3785  -698238.255817  -698229.477475
 63040   -1.4420  -697899.041854  -697893.474008
 63041   -1.5948  -698154.971884  -698149.569500
 63042   -1.6204  -698167.205390  -698161.609069
 63043   -1.5172  -698204.509920  -698202.504168
 63044   -1.4966  -698432.739894  -698426.591077
 63045   -1.3385  -698078.327656  -698073.250148
 63046   -1.4418  -698233.596538  -698225.339451
 63047   -1.5466  -698138.681974  -698131.079748
 63048   -1.4668  -698470.132040  -698465.887615
 63049   -1.5295  -698478.935806  -698475.705414
 63050   -1.4515  -698059.991142  -698056.228520
 63051   -1.5199  -698156.104670  -698152.033569
 63052   -1.4174  -698237.032391  -698235.398187
 63053   -1.5038  -698252.979446  -698252.527778
 63054   -1.5069  -698365.570745  -698363.182289
 63055   -1.4637  -698043.884751  -698038.702651
 63056   -1.4364  -698239.826292  -698235.257211
 63057   -1.5276  -698087.649470  -698084.283763
 63058   -1.4023  -698109.329128  -698100.906293
 63059   -1.6840  -698363.019952  -698355.823347
 63060   -1.5399  -697842.511129  -697840.540824
 63061   -1.3761  -698071.917275  -698064.647531
 63062   -1.2987  -698154.917028  -698151.603960
 63063   -1.5470  -698211.715157  -698207.096472
 63064   -1.6579  -698060.799202  -698057.801312
 63065   -1.5917  -698269.646700  -698266.136321
 63066   -1.4729  -698101.352188  -698094.121354
 63067   -1.3617  -698233.119251  -698226.699568
 63068   -1.4245  -697953.038493  -697940.081051
 63069   -1.6143  -698223.500352  -698220.534893
 63070   -1.4063  -698277.073428  -698272.248579
 63071   -1.4680  -698253.890969  -698248.263449
 63072   -1.5508  -698063.009769  -698055.373920
 63073   -1.5920  -698267.525852  -698257.195375
 63074   -1.5004  -698457.049505  -698450.299195
 63075   -1.6545  -698245.209640  -698237.403674
 63076   -1.3968  -698425.012218  -698419.056883
 63077   -1.3554  -698562.068781  -698551.271398
 63078   -1.4678  -698234.535128  -698225.156581
 63079   -1.4795  -698332.127100  -698324.882860
 63080   -1.4752  -698440.031221  -698433.187543
 63081   -1.5550  -698316.128799  -698309.470579
 63082   -1.5722  -698460.082832  -698450.349747
 63083   -1.5269  -698462.379603  -698456.295000
 63084   -1.5478  -698647.749980  -698643.311538
 63085   -1.4206  -698301.992396  -698294.543618
 63086   -1.3925  -698365.469274  -698360.556412
 63087   -1.4813  -698363.638435  -698362.053322
 63088   -1.4910  -698127.074094  -698120.484333
 63089   -1.5134  -698424.426271  -698419.296433
 63090   -1.5931  -698275.235521  -698266.269052
 63091   -1.4645  -697995.436348  -697990.080410
 63092   -1.4028  -698445.011909  -698443.768246
 63093   -1.4873  -698166.388612  -698161.960391
 63094   -1.4851  -698601.514322  -698594.897380
 63095   -1.4209  -698215.108417  -698211.829312
 63096   -1.3797  -698503.306451  -698494.157385
 63097   -1.4553  -698424.650837  -698420.615612
 63098   -1.4855  -698380.353492  -698372.630239
 63099   -1.3990  -698563.569970  -698563.011268
 63100   -1.4860  -698196.352181  -698190.455015
 63101   -1.4162  -698270.480208  -698266.140898
 63102   -1.4876  -698432.000723  -698425.994664
 63103   -1.5077  -698402.510981  -698396.343142
 63104   -1.5085  -698381.229321  -698378.402262
 63105   -1.4872  -698322.368073  -698314.737653
 63106   -1.3943  -698276.039337  -698267.746750
 63107   -1.4996  -698444.431935  -698438.907550
 63108   -1.5502  -698195.407010  -698189.604452
 63109   -1.4510  -698188.312400  -698181.236752
 63110   -1.2691  -698044.371139  -698039.573413
 63111   -1.5008  -698369.543330  -698363.766739
 63112   -1.5244  -698106.701377  -698095.747967
 63113   -1.4543  -698221.179976  -698213.782364
 63114   -1.4032  -698078.860317  -698073.917775
 63115   -1.4596  -698348.740193  -698344.687343
 63116   -1.4237  -697718.781929  -697712.924253
 63117   -1.4817  -698392.853850  -698383.432422
 63118   -1.4237  -698249.731200  -698242.966962
 63119   -1.3920  -698087.689810  -698078.098450
 63120   -1.5171  -698532.394851  -698525.351723
 63121   -1.6251  -698176.583023  -698168.347596
 63122   -1.3297  -698480.072417  -698475.452475
 63123   -1.3456  -698048.106867  -698041.428710
 63124   -1.5920  -698232.504297  -698229.306921
 63125   -1.5157  -698275.726261  -698271.124025
 63126   -1.4325  -698286.650295  -698280.073783
 63127   -1.3766  -698130.510115  -698125.355087
 63128   -1.3310  -698305.210976  -698300.836454
 63129   -1.4798  -698559.773920  -698555.048989
 63130   -1.4789  -698337.872651  -698333.270748
 63131   -1.5209  -698370.725898  -698367.841311
 63132   -1.4955  -698125.558398  -698120.174994
 63133   -1.4789  -698250.195343  -698243.968200
 63134   -1.4259  -697889.501712  -697886.933848
 63135   -1.4524  -698096.923659  -698091.906580
 63136   -1.5122  -698026.382050  -698022.194108
 63137   -1.4719  -698174.922528  -698170.180374
 63138   -1.3686  -697932.564429  -697927.127683
 63139   -1.4840  -698149.189160  -698145.123575
 63140   -1.4074  -698030.343312  -698026.243290
 63141   -1.6622  -698300.097051  -698294.507257
 63142   -1.5514  -698217.251254  -698210.193351
 63143   -1.4343  -698345.301603  -698339.579527
 63144   -1.4892  -698091.680536  -698085.128483
 63145   -1.5560  -698365.313069  -698361.051702
 63146   -1.4742  -698034.093626  -698028.993632
 63147   -1.5019  -698304.338282  -698299.619679
 63148   -1.5110  -698385.353151  -698377.634849
 63149   -1.4172  -698368.577522  -698363.676730
 63150   -1.4179  -698385.981975  -698375.225209
 63151   -1.5191  -698219.160073  -698211.779483
 63152   -1.4169  -698327.669480  -698321.653314
 63153   -1.4662  -698117.739905  -698112.334075
 63154   -1.4849  -698258.058423  -698252.038008
 63155   -1.4930  -697835.121880  -697831.526040
 63156   -1.5372  -698081.502252  -698075.247638
 63157   -1.4199  -698190.382231  -698187.526590
 63158   -1.4032  -698141.658005  -698132.035488
 63159   -1.4845  -698143.351956  -698140.040312
 63160   -1.4702  -698138.954033  -698138.085416
 63161   -1.4787  -698049.475905  -698044.005705
 63162   -1.2392  -698400.926625  -698394.303876
 63163   -1.6164  -698169.825335  -698164.489155
 63164   -1.3904  -698128.949814  -698125.467192
 63165   -1.5105  -698468.251938  -698464.498768
 63166   -1.6214  -698321.285644  -698318.110745
 63167   -1.4383  -698203.243289  -698199.811402
 63168   -1.2885  -698205.059506  -698197.025310
 63169   -1.5098  -697948.522483  -697940.077267
 63170   -1.4893  -698208.502120  -698204.968447
 63171   -1.6121  -698158.142959  -698152.138537
 63172   -1.3841  -698176.301775  -698168.303766
 63173   -1.4428  -698406.500685  -698400.479223
 63174   -1.3337  -698250.848822  -698249.925368
 63175   -1.4119  -698383.258343  -698377.472720
 63176   -1.4007  -698066.926370  -698063.012487
 63177   -1.3617  -698439.001515  -698431.725295
 63178   -1.5740  -698230.447344  -698225.085085
 63179   -1.4487  -698221.284321  -698218.413096
 63180   -1.5705  -698495.431863  -698490.601503
 63181   -1.4347  -698336.413192  -698331.056062
 63182   -1.5159  -698434.441022  -698431.971613
 63183   -1.4260  -698213.250930  -698211.939399
 63184   -1.4934  -698640.230928  -698635.042281
 63185   -1.3493  -698267.143493  -698262.507865
 63186   -1.4438  -698459.664449  -698456.141158
 63187   -1.4181  -698467.412310  -698466.855229
 63188   -1.4534  -698274.799407  -698273.274557
 63189   -1.5807  -698008.314877  -698004.104763
 63190   -1.4740  -698318.608366  -698316.338340
 63191   -1.4937  -698371.719671  -698366.511995
 63192   -1.4641  -698288.784089  -698286.129196
 63193   -1.5634  -698084.690589  -698078.808226
 63194   -1.4534  -698445.141790  -698441.643123
 63195   -1.3998  -698200.084234  -698197.670643
 63196   -1.5073  -698363.328294  -698356.480364
 63197   -1.4553  -698253.919698  -698251.681456
 63198   -1.5034  -698102.909466  -698098.388604
 63199   -1.5145  -698184.546990  -698181.578349
 63200   -1.3732  -698406.112699  -698400.401611
 63201   -1.3950  -698237.918507  -698233.625510
 63202   -1.4779  -698028.005652  -698025.522882
 63203   -1.4805  -698244.809836  -698241.766587
 63204   -1.4705  -698157.349563  -698150.496324
 63205   -1.4878  -698123.338012  -698118.498463
 63206   -1.5452  -698164.512947  -698161.049037
 63207   -1.4852  -698235.789191  -698229.586626
 63208   -1.4249  -698003.713552  -697998.973370
 63209   -1.4354  -698076.618971  -698071.241950
 63210   -1.4281  -698481.700254  -698478.073359
 63211   -1.4306  -698362.170326  -698360.453568
 63212   -1.4756  -698113.106040  -698111.449380
 63213   -1.5687  -698344.293860  -698341.058779
 63214   -1.4382  -698310.057265  -698304.313766
 63215   -1.4366  -697948.067667  -697943.082195
 63216   -1.4801  -697949.667694  -697944.399880
 63217   -1.5645  -698283.878475  -698280.606708
 63218   -1.3993  -698325.473735  -698320.354789
 63219   -1.4243  -698282.876902  -698277.189911
 63220   -1.4052  -698289.779338  -698284.641968
 63221   -1.4585  -698476.799334  -698473.299045
 63222   -1.4618  -698078.608561  -698074.081058
 63223   -1.5320  -698274.144564  -698269.709409
